date,ip,attack_type,threat_theme,threat_level,is_malicious,abuseip_score,usage_type,abuseip_categories,abuseip_distinct_users,abuseip_last_reported,country,isp,infra_owner
2026-04-22,102.133.240.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,Microsoft Corporation,Microsoft Azure Cloud (southafricanorth)
2026-04-22,104.255.59.104,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Indonesia,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-southeast-3)
2026-04-22,141.101.64.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,"18,14,22",2,2026-04-14T12:00:16+00:00,Netherlands,"Cloudflare, Inc.",Cloudflare WARP
2026-04-22,54.237.237.3,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",AWS EC2 (us-east-1)
2026-04-22,1.0.136.214,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-10-09T23:22:24+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-02-18,159.26.100.129,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2026-02-17T16:16:08+00:00,United States,Proton AG,PV-SL-HOSTED-Dallas
2026-04-22,78.186.163.250,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Turkey,Turk Telekomunikasyon A.S,TurkTelecom
2026-04-22,104.46.24.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Hong Kong,Microsoft Corporation,Microsoft Azure Cloud (eastasia)
2026-04-22,165.211.21.145,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Cameroon,Cameroon Telecommunications Network,CAMTEL
2026-04-22,108.156.0.0,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,Never_Reported,Italy,"Amazon.com, Inc.",AWS CloudFront (GLOBAL)
2026-04-22,93.171.226.55,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,Uzbekistan,Any Mobile Ltd.,Any Mobile Ltd
2026-04-22,114.36.126.79,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Taiwan,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.
2026-04-22,104.212.68.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,146.120.66.105,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,Unet Communication LLC,Unet Communication LLC
2026-04-22,128.203.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,MICROSOFT,Microsoft Azure Cloud (eastus)
2026-04-22,192.178.6.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Google LLC,Google LLC
2026-04-22,86.127.67.242,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Romania,RCS & RDS,RCS & RDS Business
2026-04-22,13.144.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,"Amazon.com, Inc.",AWS EC2 (ap-southeast-1)
2026-04-22,13.107.15.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,104.255.59.82,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-northeast-1)
2026-04-22,116.129.226.0,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,China Unicom CHINA169 Network,AWS CloudFront (GLOBAL)
2026-04-22,102.37.64.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,Microsoft Corporation,Microsoft Azure Connectors (southafricawest)
2026-04-22,13.152.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Bahrain,"Amazon.com, Inc.",AWS EC2 (me-south-1)
2026-02-19,85.137.253.64,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,"20,15",1,2026-02-02T18:43:47+00:00,Germany,Mykyta Skorobohatko,Mykyta Skorobohatko
2026-04-22,86.63.181.75,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Latvia,Sia Nano IT,ISP-NETVISION
2026-04-22,1.0.154.85,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-03-13T04:24:52+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.210.64.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,Microsoft Corporation,Microsoft Azure Cloud (australiaeast)
2026-04-22,13.105.114.192,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (eastus2euap)
2026-04-22,100.24.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2021-06-29T02:36:19+00:00,United States,Amazon.com,AWS EC2 (us-east-1)
2026-04-22,74.67.182.48,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Charter Communications,Spectrum
2026-04-22,1.0.152.211,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,81.211.78.154,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,"PJSC ""Vimpelcom""",EDN Sovintel
2026-04-22,87.66.1.237,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-05-29T07:29:51+00:00,Belgium,Proximus,Belgacom SA
2026-04-22,104.153.118.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2026-04-22,104.255.58.91,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,"Amazon.com, Inc.",Amazon Technologies Inc. (eu-central-1)
2026-04-22,210.116.119.185,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Korea,Inet Hosting,Inet Hosting Inc
2026-04-22,13.224.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,14,1,2026-03-28T12:00:26+00:00,United States,Amazon Technologies Inc.,AWS CloudFront (GLOBAL)
2026-04-22,104.46.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (eastus2)
2026-02-19,170.187.144.43,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Akamai Technologies, Inc.",Linode
2026-04-22,13.192.0.0,none,verified_service,0,0,1,Data Center/Web Hosting/Transit,14,1,2026-04-11T17:00:27+00:00,Japan,Amazon.com,AWS EC2 (ap-northeast-1)
2026-02-18,66.42.111.219,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,The Constant Company,"Vultr Holdings, LLC"
2025-08-29,5.181.132.95,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-07-10T14:05:33+00:00,Malaysia,Gigabit Hosting Sdn Bhd,Gigabit Hosting Sdn Bhd
2026-04-22,134.209.115.77,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2022-10-10T17:39:19+00:00,United States,"DigitalOcean, LLC","DigitalOcean, LLC"
2026-04-22,200.3.244.170,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Colombia,Liberty Networks De Colombia S.A.S,Procalculo S.A
2026-04-22,104.255.56.20,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2026-04-22,113.212.111.213,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-12-04T08:32:36+00:00,Bangladesh,City Online Ltd,City Online Ltd.
2025-08-29,104.194.147.15,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,FranTech Solutions,RouterHosting LLC
2026-04-22,104.45.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,Microsoft Corporation,Microsoft Azure Cloud (westeurope)
2026-02-01,146.0.41.208,espionage,mobile_devices,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,WIIT AG,Myloc De Steffenruehl
2025-08-29,45.125.67.226,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Hong Kong,Tele Asia Limited,Tele Asia Limited
2025-10-16,61.239.68.73,exploit_delivery,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,2023-12-04T08:16:20+00:00,Hong Kong,Hong Kong Broadband Network Ltd,Hong Kong Broadband Network Ltd
2026-04-22,103.31.4.0,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,Never_Reported,United States,CLOUDFLARE,"Cloudflare, Inc."
2025-08-29,45.125.67.144,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Hong Kong,Tele Asia Limited,Tele Asia Limited
2026-04-22,1.0.149.135,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-10-20T15:39:14+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.255.59.101,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Indonesia,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-southeast-3)
2026-04-22,104.47.217.87,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2022-10-21T19:19:14+00:00,United States,Microsoft Corporation,Microsoft Azure Action Group (westus2)
2026-04-22,13.146.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,"Amazon.com, Inc.",AWS EC2 (ap-southeast-2)
2026-04-22,34.100.182.96,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,Google LLC,Google Cloud (asia-south1)
2026-04-22,89.20.45.88,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,Atmospherica Ltd.,Atmospherica
2026-04-22,213.145.3.44,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,PJSC MegaFon,OJSC Pskovskaya Gorodskaya Telefonnaya Set
2025-08-22,45.155.54.28,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Switzerland,Alexhost SRL,Alexhost SRL
2026-04-22,13.107.226.0,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,203.205.50.200,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Vietnam,CMC Telecom Infrastructure Company,CMC Telecom Infrastructure Company
2025-09-05,208.68.36.90,brute_force,cloud_services,1,1,0,Data Center/Web Hosting/Transit,14,1,2026-02-19T20:04:42+00:00,United States,"DigitalOcean, LLC","DigitalOcean, LLC"
2026-04-22,1.0.145.243,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-06-06T01:36:25+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,104.255.56.15,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2026-04-22,13.105.114.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (eastus2euap)
2026-04-22,213.226.120.8,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,Russia,IE Laguntsov Ivan Nikolaevich,IE Laguntsov Ivan Nikolaevich
2025-08-29,172.86.65.145,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,RouterHosting LLC,FranTech Solutions
2026-04-22,93.45.248.82,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Italy,Fastweb SpA,Fastweb Museo Nazionale Del Bargello
2026-04-22,34.118.66.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-09-02T08:30:07+00:00,Poland,Google LLC,Google Cloud (europe-central2)
2026-04-22,1.0.146.172,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,5.163.124.76,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Saudi Arabia,STC,Unknown
2026-02-20,193.233.113.137,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Finland,Neon Core Network LLC,Partner Hosting LTD
2026-04-22,81.196.44.217,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Romania,RCS & RDS,RCS & RDS Business
2026-04-22,222.127.76.219,none,verified_service,0,0,0,Mobile ISP,No_Reports,0,2022-12-07T12:45:01+00:00,Philippines,INNOVE,Unknown
2026-04-22,118.193.97.128,none,verified_service,0,0,0,Commercial,No_Reports,0,2024-01-06T15:21:44+00:00,China,"IDC, China Telecommunications Corporation",AWS CloudFront (GLOBAL)
2026-04-22,13.104.144.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Switzerland,Microsoft Corporation,Microsoft Azure Cloud (switzerlandwest)
2026-04-22,102.133.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,Microsoft Corporation,Microsoft Azure Cloud (southafricanorth)
2026-04-22,103.25.156.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,"Microsoft Mobile Alliance Internet Services Co., Ltd","Microsoft Mobile Alliance  Co., Ltd"
2026-04-22,13.107.228.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,1.0.159.83,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,1.0.152.82,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,94.190.24.140,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,"Interra TG, Ltd.","""Interra"" Ltd"
2026-04-22,102.37.32.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,Microsoft Corporation,Microsoft Azure Cloud (southafricanorth)
2026-04-22,116.74.135.8,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,Hathway IP over Cable Internet Access,Hathway Cable and Datacom Limited
2026-04-22,202.89.235.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,"Microsoft Mobile Alliance Internet Services Co., Ltd","Microsoft Mobile Alliance  Co., Ltd"
2026-04-22,1.0.145.131,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,92.251.61.92,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Malta,Melita Ltd,Melita plc
2026-04-22,202.50.203.49,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Indonesia,PT Starcom Solusindo,Unknown
2026-04-22,51.75.25.67,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-07-02T15:50:58+00:00,France,OVH SAS,OVH
2025-08-29,23.227.199.77,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,"18,11,15",9,2026-02-07T12:11:44+00:00,United States,HIVELOCITY,Unknown
2026-02-20,20.234.151.26,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,Microsoft Corporation,Microsoft Azure Cloud (westeurope)
2026-04-22,104.255.56.24,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2025-08-29,104.194.154.150,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,RouterHosting LLC,FranTech Solutions
2026-04-22,13.107.140.6,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Corporation
2026-04-22,89.185.93.88,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-12-07T12:52:26+00:00,Russia,"""Permtelecom"" Ltd","JSC ""National multiservice networks"""
2026-04-22,13.158.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,Amazon.com,AWS EC2 (ap-northeast-1)
2026-04-22,190.210.77.118,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Argentina,NSS S.A.,NSS S.A
2025-05-12,103.207.14.195,exploit_delivery,general_threat,2,1,0,Fixed Line ISP,"14,15",1,2026-03-12T08:20:24+00:00,India,Ultimate Internet Services Private Limited,Ultimate  Private Limited
2026-04-22,5.252.170.153,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Latvia,Latvijas Mobilais Telefons SIA,LMT
2026-04-22,83.248.68.80,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Sweden,COMHEM,Tele2 AB
2026-04-22,1.0.151.44,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,34.152.50.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-03-07T08:20:58+00:00,Canada,Google LLC,Google Cloud (northamerica-northeast1)
2026-04-22,154.73.109.205,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Libya,Trans-Sahara IT & Communication,Trans-Sahara IT and Communication
2026-04-22,104.255.57.168,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-2)
2026-04-22,5.102.36.111,none,verified_service,0,0,0,Unknown,No_Reports,0,Never_Reported,Hong Kong,Beijing Tehuadun Starkley Trading Co. Ltd,Beijing Tehuadun Starkley Trading Co. Ltd
2026-02-18,62.60.131.44,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Iran,Feo Prest SRL,Feo Prest SRL
2026-04-22,104.255.56.11,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",Amazon Technologies Inc. (us-east-1)
2026-02-18,95.179.238.141,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,"The Constant Company, LLC",Vultr Holdings LLC London
2026-04-22,102.133.224.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,Microsoft Corporation,Microsoft Azure Cloud (southafricanorth)
2026-04-22,104.47.220.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (northcentralus)
2026-04-22,104.211.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (eastus)
2025-07-23,134.199.202.205,espionage,general_threat,4,1,0,Data Center/Web Hosting/Transit,"18,15,22,14",40,2026-02-01T20:11:58+00:00,United States,"DigitalOcean, LLC","DigitalOcean, LLC"
2026-04-22,70.180.24.173,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Cox Communications Inc.,Cox Communications Inc.
2026-04-22,103.148.178.161,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bangladesh,Bandhon Enterprise,Md Nazmul Alam Khan
2026-04-22,80.245.122.101,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Ukraine,Crelcom LLC,Unknown
2026-04-22,108.140.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Brazil,Microsoft Corporation,Microsoft Azure Cosmos DB (brazilse)
2026-04-22,8.242.178.121,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Colombia,CTL Colombia,Mack Wifi S A S
2026-02-01,146.0.41.205,espionage,mobile_devices,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,WIIT AG,Myloc De Steffenruehl
2026-04-22,1.0.153.136,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-07-08T10:04:04+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,86.123.68.46,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Romania,RCS & RDS,RCS & RDS Business
2026-04-22,163.182.82.44,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,Cincinnati Bell Telephone Company LLC,Altafiber
2026-02-01,146.0.41.231,espionage,mobile_devices,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,WIIT AG,Myloc De Steffenruehl
2026-04-22,13.154.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Sweden,"Amazon.com, Inc.",AWS EC2 (eu-north-1)
2026-04-22,1.178.8.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",AWS EC2 (us-east-2)
2026-04-22,85.175.216.62,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,Southen Telecommunication Maintainer,OJSC Rostelecom Macroregional Branch South
2026-04-22,1.0.152.235,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,13.105.52.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Brazil,Microsoft Corporation,Microsoft Azure Cloud (brazilse)
2026-04-22,131.0.72.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-08-05T19:11:22+00:00,Costa Rica,"Cloudflare, Inc.",CloudFlare Latin America S.R.L
2026-04-22,34.165.18.176,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-10-07T06:24:41+00:00,Israel,Google LLC,Google Cloud (me-west1)
2025-08-29,172.86.106.15,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,RouterHosting LLC,FranTech Solutions
2026-04-22,13.107.237.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,100.20.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,"Amazon.com, Inc.",AWS EC2 (us-west-2)
2026-04-22,1.0.141.107,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,66.249.79.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,"14,15,18,19,20,21",6,2026-04-22T02:14:00+00:00,United States,Google LLC,Google LLC
2026-04-22,1.0.149.204,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,103.4.8.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-11-03T16:50:46+00:00,Japan,"Amazon.com, Inc.",AWS EC2 (ap-northeast-1)
2026-04-22,103.136.159.23,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-07-17T15:57:21+00:00,Bangladesh,Exabyte Ltd,Exabyte LTD
2026-04-22,104.255.59.216,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Taiwan,"Amazon.com, Inc.",Amazon Technologies Inc
2026-04-22,104.255.58.63,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,"Amazon.com, Inc.",Amazon Technologies Inc. (eu-central-1)
2026-04-22,62.168.30.102,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-07-11T22:54:33+00:00,Czechia,T-Mobile Czech Republic,"PRO-AQUA CZ, s.r.o."
2026-04-22,1.179.60.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,"Amazon.com, Inc.",AWS Global Accelerator (GLOBAL)
2026-04-22,13.160.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,"Amazon.com, Inc.",AWS EC2 (eu-central-1)
2026-04-22,118.193.97.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,"IDC, China Telecommunications Corporation",AWS CloudFront (GLOBAL)
2025-07-21,104.238.159.149,exploit_delivery,cloud_services,4,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-07-22T21:30:27+00:00,Germany,The Constant Company,"Vultr Holdings, LLC"
2026-04-22,104.255.59.106,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Indonesia,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-southeast-3)
2026-04-22,104.255.59.86,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-south-1)
2025-05-12,108.171.195.163,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-12-06T16:55:58+00:00,United States,"WebNX, Inc.","WebNX, Inc."
2026-04-22,34.154.114.144,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Italy,Google LLC,Google Cloud (europe-west8)
2025-05-12,206.188.197.52,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-07-04T07:17:34+00:00,Netherlands,BL Networks,BL Networks
2026-04-22,103.13.188.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Amazon Data Services Ireland Ltd,AWS EC2 (us-gov-west-1)
2026-04-22,1.0.127.132,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,Japan,"Enecom, Inc.","Energia Communications, Inc."
2026-04-22,104.255.59.238,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,New Zealand,"Amazon.com, Inc.",Amazon Technologies Inc
2026-04-22,103.164.200.86,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,Pioneer Elabs Ltd.,Densis Online Private Limited
2026-04-22,89.24.72.56,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Czechia,T-Mobile Czech Republic,T-Mobile Czech Republic a.s.
